,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-21,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-24,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-28,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020-03-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020-03-02,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0
2020-03-03,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0
2020-03-04,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0
2020-03-05,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0
2020-03-06,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0
2020-03-07,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0
2020-03-08,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0
2020-03-09,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0
2020-03-10,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,1,0
2020-03-11,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,1,0
2020-03-12,0,0,0,0,9,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,0,1,0
2020-03-13,0,0,0,0,9,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,1,0
2020-03-14,0,0,0,0,10,1,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,40,0,1,0
2020-03-15,0,0,0,0,11,1,0,0,0,3,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,1,42,0,1,0
2020-03-16,0,0,0,0,13,1,0,0,0,5,1,0,0,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,3,0,14,0,0,0,0,1,0,0,1,1,0,2,0,0,2,48,0,1,0
2020-03-17,0,0,0,0,18,2,0,0,0,6,1,0,0,1,2,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0,3,0,22,0,0,0,0,1,0,0,1,1,0,4,0,0,2,52,0,1,0
2020-03-18,0,0,0,0,24,2,1,0,0,7,1,0,0,1,4,0,1,1,7,0,1,0,1,0,0,1,0,0,1,0,5,0,30,0,0,0,1,3,1,0,1,1,0,6,0,0,2,66,0,1,0
2020-03-19,0,0,0,0,24,2,3,0,0,8,10,0,0,4,5,0,1,2,10,0,1,0,1,0,1,1,0,0,1,0,9,0,50,0,0,0,1,3,1,0,1,1,0,6,0,2,2,74,0,4,0
2020-03-20,0,0,0,0,31,4,4,0,1,10,14,0,0,6,5,0,1,2,14,0,2,1,3,1,1,3,0,0,2,0,11,0,48,0,0,1,1,3,1,0,1,1,1,9,0,2,2,83,0,5,0
2020-03-21,0,0,1,0,38,6,5,0,1,10,20,0,0,6,9,0,2,3,20,0,3,2,5,1,1,3,0,0,2,0,16,0,78,0,0,3,1,4,2,0,3,1,1,11,0,2,2,93,0,5,0
2020-03-22,0,0,2,0,48,7,8,0,2,13,20,0,0,9,14,0,2,3,20,0,3,5,6,1,1,3,0,0,2,0,24,0,139,0,0,3,2,4,2,0,3,1,1,12,1,2,3,94,0,5,0
2020-03-23,0,0,2,0,62,7,10,0,2,17,26,0,0,11,19,0,2,4,34,0,3,9,14,1,1,3,0,0,4,1,27,0,185,0,0,6,2,5,6,0,4,1,1,14,1,5,6,109,0,5,0
2020-03-24,0,0,5,1,80,11,12,0,2,19,37,0,0,16,24,1,2,4,45,0,4,11,23,1,1,5,0,0,6,1,44,0,284,0,0,8,3,5,7,0,7,1,1,20,1,7,6,122,0,7,0
2020-03-25,1,1,5,1,98,19,19,0,3,23,46,0,0,19,29,1,3,5,65,0,4,15,41,1,5,8,0,0,10,1,62,0,407,1,0,10,5,10,11,0,7,1,3,26,1,8,9,131,0,11,0
2020-03-26,1,1,8,2,118,24,21,0,3,30,55,0,3,26,35,1,3,5,83,0,4,25,57,2,6,8,0,0,10,1,80,1,545,1,0,15,7,11,16,0,9,1,3,37,2,9,13,142,0,18,0
2020-03-27,2,2,13,5,133,31,27,2,4,46,65,0,4,34,44,3,4,9,119,1,5,35,86,3,6,9,0,2,10,3,108,1,694,3,1,19,7,12,22,0,9,1,3,46,2,10,14,167,0,20,0
2020-03-28,3,2,15,5,155,44,33,5,5,56,78,0,5,47,47,3,5,10,137,1,10,44,104,5,6,10,1,2,14,3,140,2,992,4,1,25,15,13,34,2,15,1,3,58,3,12,17,184,0,23,0
2020-03-29,4,3,17,5,181,47,34,6,9,59,82,0,6,65,57,4,5,10,153,3,15,48,127,9,14,12,1,2,15,3,161,2,1235,4,1,29,16,13,38,3,16,1,4,69,3,12,22,195,1,30,0
2020-03-30,6,3,20,7,206,54,36,7,9,71,102,0,7,72,75,6,9,11,185,3,15,56,184,10,15,13,3,3,18,3,198,2,1569,6,3,39,17,16,48,4,18,1,10,89,4,12,25,218,1,36,0
2020-03-31,13,3,24,8,235,69,69,10,11,85,125,1,9,99,90,7,10,18,238,5,17,89,259,10,18,14,4,4,26,3,265,5,1991,8,3,55,23,18,63,8,22,1,13,101,4,12,27,222,1,44,0
2020-04-01,16,3,29,10,277,80,85,11,12,97,154,2,9,141,111,9,10,20,268,7,30,122,337,17,21,18,4,5,32,4,355,6,2490,10,3,65,29,19,74,10,25,2,23,122,7,13,34,251,2,55,0
2020-04-02,17,3,32,12,318,97,111,12,15,144,175,2,9,157,133,11,13,31,309,7,35,154,417,18,25,19,5,6,38,5,537,7,3093,16,3,81,34,21,90,12,31,2,30,143,7,14,41,265,2,68,0
2020-04-03,21,3,41,12,374,111,133,14,21,170,197,3,10,210,154,11,16,37,370,9,41,192,479,22,29,19,5,6,43,7,646,10,3831,19,3,90,38,22,102,14,34,2,32,163,7,14,45,288,2,87,0
2020-04-04,26,5,52,13,427,126,165,14,21,195,207,3,10,244,185,11,21,40,408,10,53,216,540,24,35,23,5,6,46,9,837,11,4524,24,3,102,42,26,136,15,40,2,37,185,8,16,49,310,2,103,0
2020-04-05,31,6,64,15,465,139,189,14,22,221,219,4,10,274,210,17,22,45,476,10,67,231,616,29,43,33,5,6,46,9,917,12,5431,31,3,119,46,27,150,25,44,2,43,223,8,18,51,338,3,107,0
2020-04-06,32,6,65,16,522,150,206,15,22,254,292,5,12,307,244,25,25,59,512,10,91,260,727,30,51,38,5,6,58,9,1002,12,6258,33,3,142,51,29,162,27,48,3,44,249,13,19,54,372,4,117,0
2020-04-07,39,6,72,18,558,179,277,16,22,296,342,6,14,380,269,26,30,62,578,12,103,356,845,34,59,53,6,6,59,13,1232,13,7268,45,4,167,67,33,240,30,52,5,65,265,13,23,63,394,4,124,0
2020-04-08,48,7,79,18,620,193,335,19,22,323,369,6,17,462,304,27,38,66,650,14,123,433,959,39,66,58,6,14,80,18,1504,16,8195,52,4,191,79,38,309,35,63,5,72,289,13,23,74,420,4,141,0
2020-04-09,48,7,86,21,684,227,380,23,22,370,407,6,23,528,332,27,42,79,700,16,138,503,1076,50,75,79,6,14,85,21,1700,17,9148,63,5,212,80,44,338,43,67,5,79,322,13,23,108,446,5,155,0
2020-04-10,58,7,95,24,743,250,448,32,22,419,419,8,25,596,367,31,48,90,753,17,171,599,1280,57,81,98,6,14,102,22,1932,19,10394,73,7,231,88,48,415,49,72,5,94,351,17,23,119,474,5,165,0
2020-04-11,60,8,108,25,805,274,494,33,22,446,430,8,27,1352,392,34,55,94,803,19,202,686,1391,64,92,110,6,14,102,23,2183,20,11112,79,7,247,94,51,491,56,72,5,98,386,18,24,129,491,6,178,0
2020-04-12,61,8,114,27,859,290,554,35,22,461,440,9,27,720,412,41,56,96,837,19,232,756,1487,70,95,111,6,14,102,23,2350,26,12050,80,8,253,96,52,507,63,82,5,101,420,18,26,139,508,8,184,0
2020-04-13,61,9,121,27,927,290,602,35,22,461,440,9,33,794,440,41,62,105,837,19,232,844,1487,70,95,111,6,14,102,23,2350,26,12908,80,9,253,96,52,507,73,82,5,101,451,18,27,147,508,9,196,1
2020-04-14,73,9,130,32,1006,329,671,43,67,571,521,9,39,868,473,43,69,115,1011,20,278,957,1768,78,110,135,6,14,102,27,2805,31,13959,107,9,323,108,55,584,80,95,5,109,483,19,28,153,541,10,205,1
2020-04-15,75,9,141,33,1095,357,868,46,72,614,573,9,41,948,515,53,77,121,1100,23,299,1108,1921,86,121,149,6,14,102,32,3156,31,14725,115,9,361,123,58,647,87,104,5,124,519,20,29,195,567,12,215,2
2020-04-16,82,9,149,36,1163,374,971,52,81,668,611,9,41,1072,552,60,81,129,1156,26,345,1245,2093,94,128,154,8,14,154,34,3518,44,15436,130,9,389,131,64,647,105,109,6,135,551,21,34,208,583,13,226,2
2020-04-17,96,9,168,36,1262,391,1036,61,86,726,665,9,43,1134,582,64,85,137,1214,29,365,1404,2227,111,139,166,9,14,158,37,3840,51,15997,151,9,418,131,70,756,118,116,6,141,590,23,34,230,603,16,234,2
2020-04-18,110,9,176,37,1337,411,1086,67,91,750,673,9,44,1259,616,74,87,144,1268,32,374,1560,2309,121,151,177,11,14,168,38,4071,53,16229,163,9,451,131,72,836,137,119,7,142,619,25,36,257,624,18,250,2
2020-04-19,112,9,183,38,1406,422,1127,67,96,774,687,9,45,1290,641,75,94,148,1296,34,421,1705,2390,134,158,178,11,14,174,41,4205,55,17689,170,10,471,131,74,1112,150,120,7,145,648,28,36,276,634,20,259,2
2020-04-20,112,9,186,41,1473,449,1331,72,105,823,764,9,48,1349,673,79,102,154,1327,35,446,1809,2467,143,169,179,11,14,175,42,4379,58,18303,178,13,509,131,75,1204,155,124,7,148,673,28,37,298,652,26,263,2
2020-04-21,141,9,207,41,1560,486,1423,82,112,867,812,9,51,1468,708,83,102,171,1403,36,489,1961,2702,160,183,191,13,14,179,42,4756,58,19141,211,13,556,164,78,1389,171,135,8,152,714,32,39,322,682,26,270,2
2020-04-22,174,9,227,43,1632,508,1542,89,127,927,841,9,54,1565,750,90,112,185,1472,39,544,2182,2815,179,192,209,15,14,190,48,4756,71,19830,240,14,607,170,78,1413,181,140,9,157,744,34,39,348,692,29,278,7
2020-04-23,194,9,248,44,1717,550,1637,92,139,987,875,9,54,1688,789,96,114,191,1539,44,592,2360,2979,199,200,220,15,14,206,51,4756,78,20381,252,15,652,179,83,1421,189,150,9,166,779,35,42,372,710,31,283,7
2020-04-24,208,9,265,46,1806,660,1762,100,153,1045,895,9,54,1795,817,107,114,200,1600,47,592,2556,3087,220,209,264,15,14,214,53,5620,84,20875,268,15,689,179,86,1491,202,158,9,170,812,35,43,436,723,31,292,7
2020-04-25,212,9,272,47,1885,670,1861,112,165,1054,902,9,56,1875,843,112,120,205,1643,50,695,2730,3275,243,220,275,15,14,216,60,5866,93,21469,288,16,709,194,87,1536,215,166,10,168,849,41,45,436,738,33,300,7
2020-04-26,218,9,274,50,1952,678,1923,120,178,1074,912,9,56,1933,879,118,122,208,1669,50,708,2899,3317,271,226,276,15,14,222,60,5941,99,21869,298,17,726,195,91,1549,226,166,11,178,880,41,45,436,749,34,311,7
2020-04-27,227,9,274,51,2023,703,2011,125,185,1088,988,9,58,1983,910,127,126,213,1695,51,800,3003,3408,285,229,290,15,14,223,60,6047,99,22235,305,19,753,197,92,1596,233,177,11,181,905,41,46,459,765,37,321,7
2020-04-28,240,9,291,57,2090,735,2088,137,190,1171,1029,9,58,2125,943,136,128,225,1754,51,849,3152,3569,300,239,316,16,14,235,60,6444,105,22683,340,19,799,207,99,1715,239,192,11,184,939,45,46,492,785,38,339,7
2020-04-29,261,9,302,59,2183,765,2168,144,205,1218,1088,16,60,2215,963,148,134,235,1798,52,924,3405,3672,318,249,320,17,70,247,66,6773,112,23068,353,19,934,214,101,2192,251,232,13,188,962,45,46,521,800,40,352,7
2020-04-30,269,9,318,61,2261,776,2257,152,224,1267,1125,16,62,2355,1007,162,135,240,1858,53,985,3562,3791,342,260,331,17,72,253,72,7231,123,23407,377,19,975,222,103,2290,266,244,17,195,993,46,48,552,813,44,357,7
2020-05-01,287,9,328,64,2340,820,2339,159,231,1314,1158,16,62,2457,1062,170,141,248,1922,55,1008,3716,3867,369,280,339,17,75,253,81,7538,131,23750,398,23,1002,230,104,2352,279,256,21,199,1036,46,49,581,822,46,367,7
2020-05-02,287,9,346,72,2414,832,2436,168,240,1364,1165,16,63,2559,1115,175,142,248,1945,56,1092,3846,4020,393,291,353,17,78,269,84,7742,138,23982,419,24,1021,238,109,2417,296,267,21,204,1071,49,50,617,829,49,374,7
2020-05-03,289,9,360,75,2510,842,2495,177,251,1379,1171,17,63,2618,1132,183,145,253,1964,57,1136,4004,4049,417,303,354,17,79,273,86,7870,150,24527,421,25,1038,238,109,2441,320,275,21,209,1106,50,52,661,833,49,385,7
2020-05-04,297,9,360,80,2580,851,2556,182,258,1399,1233,17,63,2662,1151,187,156,261,1985,57,1162,4090,4134,426,310,360,17,79,273,86,7910,150,24781,428,25,1056,238,109,2454,341,282,21,210,1137,50,52,685,840,49,392,7
2020-05-05,314,9,393,83,2656,901,2633,187,264,1468,1283,17,65,2838,1213,206,161,275,2035,61,1223,4212,4178,454,342,378,17,82,278,92,8244,162,25069,450,25,1132,247,113,3001,355,295,24,219,1167,56,52,714,861,49,402,7
2020-05-06,341,9,424,87,2723,921,2718,193,264,1535,1319,17,66,2974,1264,218,164,283,2086,62,1277,4420,4249,484,374,398,17,86,297,111,8549,169,25947,475,31,1224,253,115,3094,370,304,29,226,1199,58,52,714,869,50,406,7
2020-05-07,368,9,448,88,2821,944,2796,202,285,1596,1343,17,67,3111,1295,230,164,294,2128,62,1327,4552,4342,507,396,419,17,90,305,114,8801,172,26253,505,31,1271,260,121,3395,388,315,31,239,1234,61,53,770,890,50,414,7
2020-05-08,381,9,514,88,2905,959,2874,202,304,1667,1388,17,67,3241,1328,242,168,298,2146,63,1377,4702,4393,533,407,451,17,91,313,121,8952,181,26457,525,33,1304,266,124,3586,399,319,31,237,1267,61,53,812,904,51,429,7
2020-05-09,388,9,529,88,2989,967,2932,202,311,1713,1390,17,67,3349,1362,251,173,304,2186,64,1429,4840,4525,557,419,474,17,95,318,131,9115,191,26719,542,34,1331,270,127,3669,418,329,34,241,1293,68,53,828,920,52,435,7
2020-05-10,391,10,533,91,3077,971,2967,202,323,1719,1392,17,67,3406,1379,264,173,304,2203,64,1467,4979,4550,577,429,484,17,98,322,133,9255,200,26888,545,35,1341,271,127,3687,422,330,34,242,1320,68,53,840,930,53,448,7
2020-05-11,401,10,539,94,3151,987,3008,223,328,1735,1444,17,69,3459,1411,270,179,311,2232,65,1489,5108,4583,590,434,489,17,100,322,133,9310,208,27065,548,36,1357,273,130,3710,430,343,34,243,1354,68,53,850,944,56,453,7
2020-05-12,438,10,559,95,3218,1009,3041,236,336,1779,1481,17,69,3601,1444,288,184,321,2270,65,1558,5141,4672,613,456,524,17,102,330,142,9508,219,27324,574,38,1436,278,130,3785,444,352,39,251,1387,73,53,890,961,57,463,7
2020-05-13,448,10,591,97,3302,1062,3125,247,350,1827,1502,17,69,3792,1481,306,185,326,2313,66,1625,5315,4711,637,464,542,17,105,341,150,9702,231,27491,594,40,1482,278,134,3917,462,361,39,264,1428,75,53,927,974,58,469,7
2020-05-14,470,10,621,98,3377,1091,3219,260,358,1875,1534,17,72,3928,1506,318,189,328,2347,69,1674,5482,4785,662,479,562,17,111,348,151,9946,242,27656,610,40,1534,284,137,4120,468,370,43,273,1461,75,53,954,982,61,479,7
2020-05-15,482,9,648,98,3452,1150,3285,271,368,1917,1574,17,73,4058,1550,336,192,332,2381,69,1723,5592,4823,681,492,577,17,116,360,159,10138,253,27797,636,42,1580,285,137,4170,479,379,44,287,1501,75,53,977,991,63,484,7
2020-05-16,482,9,676,98,3527,1192,3338,286,375,1963,1584,17,73,4129,1596,346,194,334,2411,70,1772,5705,4879,698,510,590,17,120,362,171,10249,253,27965,647,42,1610,288,137,4203,489,380,44,290,1531,78,53,1002,999,64,489,7
2020-05-17,485,10,677,98,3618,1214,3407,290,383,1973,1593,17,73,4177,1607,351,194,334,2423,70,1815,5797,4890,719,521,596,17,120,365,172,10356,253,28139,654,43,1625,288,137,4206,499,385,44,295,1556,80,54,1009,1000,66,497,8
2020-05-18,486,10,683,100,3691,1224,3448,297,392,1996,1633,17,74,4234,1621,355,195,346,2438,71,1840,5862,4914,728,528,607,17,122,365,172,10435,270,28281,656,44,1657,288,138,4493,506,391,44,298,1578,80,54,1014,1001,67,504,10
2020-05-19,500,9,701,102,3780,1257,3471,304,400,2051,1668,17,76,4379,1675,366,196,366,2457,73,1898,5938,5016,745,554,618,17,125,377,182,10586,276,28423,686,45,1720,294,140,4623,532,399,44,301,1606,81,54,1041,1030,67,512,10
2020-05-20,522,9,744,107,3855,1298,3528,310,407,2094,1689,17,76,4525,1716,381,201,376,2485,73,1949,6066,5059,774,570,630,17,132,377,190,10747,283,28526,697,49,1780,299,144,4765,538,407,46,305,1627,90,54,1074,1036,68,524,11
2020-05-21,529,10,758,110,3927,1308,3581,317,412,2144,1769,17,76,4607,1764,400,203,386,2505,73,1999,6148,5127,806,580,661,17,138,377,199,10843,294,28686,711,51,1834,304,145,4868,556,416,48,309,1651,92,54,1098,1044,70,534,12
2020-05-22,541,10,770,113,3984,1321,3637,322,418,2189,1803,17,78,4715,1791,418,203,391,2533,75,2044,6228,5156,838,596,671,17,142,396,204,10985,302,28788,722,52,1871,307,147,4984,579,419,50,313,1681,93,54,1132,1050,71,544,12
